"Index","N100.Close","N100.Volume","FTSE.Close","FTSE.Volume","N225.Close","N225.Volume","HSI.Close","HSI.Volume","EUR.Close","JPY.Close","AUD.Close","GBP.Close","CNY.Close"
2009-12-30,683.76001,131415800,5397.899902,345719700,10546.44043,141500000,21496.619141,1494220200,0.69725,92.419998,1.1181,0.62205,6.8172
2009-12-31,683.76001,61050400,5412.899902,173847600,NA,NA,21872.5,792382400,0.69798,92.910004,1.1132,0.61797,6.8305
2010-01-04,696.98999,237559300,5500.299805,750942000,10654.790039,104400000,21823.279297,1006199600,0.69329,92.495003,1.0959,0.62059,6.8169
2010-01-05,697.570007,298451700,5522.5,1149301200,10681.830078,166200000,22279.580078,1965584800,0.69609,91.584999,1.0967,0.62536,6.817
2010-01-06,698.27002,223696900,5530,998295300,10731.450195,181800000,22416.669922,2100234000,0.69425,92.356003,1.0864,0.62407,6.8183
2010-01-07,697.76001,271033600,5526.700195,1162933700,10681.660156,182600000,22269.449219,1495365300,0.69842,93.389999,1.0896,0.62759,6.8178
2010-01-08,701.380005,329450900,5534.200195,1006420600,10798.320313,211800000,22296.75,1626022600,0.69391,92.660004,1.081,0.62406,6.8175
2010-01-11,700.719971,286815200,5538.100098,901194900,NA,NA,22411.519531,1744637600,0.68912,92.092003,1.0756,0.62062,6.8165
2010-01-12,693.5,289996800,5498.700195,957401700,10879.139648,192800000,22326.640625,2204776800,0.69077,91.080002,1.0864,0.61913,6.8166
2010-01-13,694.440002,259278400,5473.5,849923000,10735.030273,2.5e+08,21748.599609,3414190400,0.68852,91.432999,1.082,0.61402,6.8168
2010-01-14,696.320007,271435300,5498.200195,928036100,10907.679688,267300000,21716.949219,2338667600,0.68966,91.266998,1.0737,0.61222,6.817
2010-01-15,687.700012,376521400,5455.399902,1743437800,10982.099609,252900000,21654.160156,2659842200,0.69488,90.75,1.0838,0.61463,6.817
2010-01-18,691.72998,193432600,5494.399902,776795200,10855.080078,186600000,21460.009766,1867401600,0.69412,90.705002,1.0783,0.61151,6.8168
2010-01-19,695.869995,267337700,5513.100098,1107801600,10764.900391,174700000,21677.980469,1913397800,0.70023,91.198997,1.0839,0.61137,6.8168
2010-01-20,684.820007,327495900,5420.799805,1199200900,10737.519531,146400000,21286.169922,2197552000,0.7087,91.192001,1.0971,0.61357,6.8173
2010-01-21,674.580017,255541300,5335.100098,1345500500,10868.410156,176900000,20862.669922,2465648800,0.70937,90.392998,1.1055,0.61709,6.8177
2010-01-22,667.98999,394580600,5303,1645842400,10590.549805,187400000,20726.179688,3220362000,0.70716,89.809998,1.1096,0.62073,6.817
2010-01-25,663.119995,290574200,5260.299805,1024448800,10512.69043,139800000,20598.550781,1909841600,0.70671,90.415001,1.105,0.61538,6.8169
2010-01-26,666.719971,299340400,5276.899902,1015919800,10325.280273,175400000,20109.330078,2270009200,0.71011,89.629997,1.1109,0.61931,6.8166
2010-01-27,660.73999,288570000,5217.5,1271716800,10252.080078,139500000,20033.070313,1822372600,0.71271,89.949997,1.1157,0.61812,6.817
2010-01-28,651.409973,349378800,5145.700195,1294378400,10414.290039,1.68e+08,20356.369141,1880647200,0.71592,89.778,1.1191,0.61946,6.8169
2010-01-29,658.880005,326600100,5188.5,1281845800,10198.040039,156800000,20121.990234,1784257400,0.72114,90.269997,1.1308,0.62559,6.8169
2010-02-01,663.76001,272329800,5247.399902,934766100,10205.019531,161900000,20243.75,1701996800,0.71803,90.760002,1.1211,0.62686,6.817
2010-02-02,670.869995,289061500,5283.299805,1105691000,10371.089844,1.42e+08,20272.179688,1561642000,0.7155,90.428001,1.127,0.62531,6.815
2010-02-03,667.320007,312625900,5253.200195,1140388100,10404.330078,154300000,20722.080078,1922114800,0.71937,90.839996,1.1335,0.62814,6.8169
2010-02-04,647.969971,489508800,5139.299805,1725801600,10355.980469,164500000,20341.640625,1607734100,0.72754,89.410004,1.1508,0.63412,6.8169
2010-02-05,628.73999,626327200,5060.899902,1930760100,10057.089844,1.72e+08,19665.080078,2515439200,0.73099,89.220001,1.1513,0.63865,6.8185
2010-02-08,634.869995,396965100,5092.299805,1326821100,9951.820313,137400000,19550.890625,1751004600,0.73235,89.220001,1.1581,0.64201,6.817
2010-02-09,636.75,356134300,5111.799805,1284674100,9932.900391,1.35e+08,19790.279297,1495157300,0.72558,89.767998,1.1396,0.63719,6.8166
2010-02-10,640.52002,417910700,5132,1191910000,9963.990234,1.27e+08,19922.220703,1581352800,0.7271,89.93,1.1405,0.64053,6.819
2010-02-11,639.27002,468493300,5161.5,1565807200,NA,NA,20290.689453,1338864100,0.7309,89.809998,1.1233,0.63686,6.8238
2010-02-12,636.969971,348732100,5142.5,1285903300,10092.19043,1.36e+08,20268.689453,1193582100,0.73341,89.949997,1.1245,0.63702,6.8235
2010-02-15,638.119995,194893700,5167.5,591532800,10013.299805,97300000,NA,NA,0.73513,90.050003,1.1245,0.63828,6.8234
2010-02-16,645.900024,298781400,5244.100098,1098282000,10034.25,8.7e+07,NA,NA,0.72637,90.244003,1.1095,0.63331,6.8234
2010-02-17,655.51001,331721300,5276.600098,1205018000,10306.830078,127100000,20534.009766,1111742000,0.73492,91.050003,1.1127,0.63767,6.8234
2010-02-18,658.330017,284208900,5325.100098,966085200,10335.69043,111800000,20422.150391,720614400,0.74286,91.976997,1.124,0.64838,6.8234
2010-02-19,661.309998,293734200,5358.200195,1469031000,10123.580078,129500000,19894.019531,1329484500,0.73448,91.540001,1.1111,0.64666,6.8191
2010-02-22,659.47998,279394200,5352.100098,961342400,10400.469727,115400000,20377.269531,1067658300,0.73499,91.235001,1.1109,0.64572,6.8179
2010-02-23,652.02002,303092500,5315.100098,1063966500,10352.099609,121500000,20623,1469337300,0.73926,90.160004,1.1201,0.64742,6.8182
2010-02-24,653.72998,280056400,5342.899902,953221200,10198.830078,125200000,20467.740234,1508097400,0.73838,90.278999,1.1181,0.64863,6.817
2010-02-25,641.690002,371232100,5278.200195,1951587200,10101.959961,128200000,20399.570313,1980209600,0.73877,89.269997,1.128,0.656,6.8169
2010-02-26,651.969971,331737300,5354.5,1700847600,10126.030273,113200000,20608.699219,1492479400,0.73362,88.920998,1.1162,0.65621,6.8167
2010-03-01,662.859985,346338900,5405.899902,1423330600,10172.05957,108400000,21056.929688,2585990000,0.73735,89.150002,1.1105,0.66761,6.8164
2010-03-02,669.369995,273179900,5484.100098,1218498700,10221.839844,1.04e+08,20906.109375,2296292200,0.73418,88.739998,1.105,0.66542,6.8175
2010-03-03,675,275029500,5533.200195,1108893100,10253.139648,120600000,20876.789063,1674115300,0.72984,88.57,1.1047,0.66212,6.8159
2010-03-04,673.179993,306296100,5527.200195,1075263000,10145.719727,126300000,20575.779297,1910837600,0.73616,89.160004,1.1114,0.66507,6.8166
2010-03-05,685.049988,346405400,5599.799805,1001732100,10368.959961,129900000,20787.970703,2875176000,0.73373,90.220001,1.1014,0.66081,6.8165
2010-03-08,683.609985,265273700,5606.700195,837350700,10585.919922,140500000,21196.869141,2052899600,0.73438,90.286003,1.1009,0.66481,6.817
2010-03-09,684.77002,259466400,5602.299805,993738400,10567.650391,110100000,21207.550781,1421012500,0.73492,89.988998,1.0924,0.66594,6.8174
2010-03-10,690.349976,272013700,5640.600098,997893900,10563.919922,104800000,21208.289063,1257677200,0.73296,90.470001,1.0942,0.668,6.8161
2010-03-11,687.700012,236071200,5617.299805,889812900,10664.950195,123800000,21228.199219,1402218700,0.73071,90.648003,1.0922,0.66348,6.8162
2010-03-12,687.849976,243981300,5625.700195,1292880400,10751.259766,206600000,21209.740234,1164407200,0.72622,90.540001,1.093,0.6572,6.8154
2010-03-15,681.450012,196429900,5593.899902,818311200,10751.980469,130700000,21079.099609,1143308800,0.73113,90.32,1.0945,0.66426,6.8161
2010-03-16,689.549988,242706400,5620.399902,878179400,10721.709961,106600000,21022.929688,1027809600,0.72628,90.290001,1.0881,0.6563,6.816
2010-03-17,694.179993,304953000,5644.600098,930653500,10846.980469,137700000,21384.490234,1612088200,0.72789,90.403,1.0828,0.65283,6.817
2010-03-18,692.409973,258830300,5642.600098,919829700,10744.030273,130200000,21330.669922,1341953000,0.73454,90.480003,1.0855,0.65558,6.8175
2010-03-19,690.080017,399479300,5650.100098,2488301900,10824.719727,116300000,21370.820313,1347445900,0.73872,90.519997,1.0915,0.66587,6.8165
2010-03-22,689.98999,254323200,5644.5,886165700,NA,NA,20933.25,1572548900,0.73708,90.339996,1.0887,0.6619,6.8168
2010-03-23,694.619995,245599400,5673.600098,969327600,10774.150391,112500000,20987.779297,1253196700,0.7425,90.365997,1.0894,0.66572,6.8166
2010-03-24,694.27002,279931600,5677.899902,1118840000,10815.030273,125500000,21008.619141,1282110100,0.75013,92.014,1.0966,0.67119,6.8171
2010-03-25,701.809998,299387900,5727.700195,1098678300,10828.849609,123600000,20778.550781,1456677500,0.75148,92.513,1.1006,0.67363,6.8174
2010-03-26,699.580017,226901600,5703,1031531100,10996.370117,142200000,21053.109375,1863882000,0.74571,92.507004,1.1057,0.67123,6.817
2010-03-29,701.789978,211576600,5710.700195,1015977100,10986.469727,144700000,21237.429688,1394443900,0.74178,92.489998,1.0908,0.66747,6.8167
2010-03-30,700.109985,242309800,5672.299805,930757400,11097.139648,153500000,21374.789063,1749750800,0.74493,92.82,1.0886,0.66339,6.8161
2010-03-31,698.51001,277683700,5679.600098,1105283700,11089.94043,141700000,21239.349609,2159444200,0.7403,93.519997,1.0922,0.6586,6.8159
2010-04-01,708.960022,248041500,5744.899902,807719900,11244.400391,166500000,21537,2059414400,0.73616,93.849998,1.0862,0.65394,6.8164
2010-04-02,NA,NA,NA,NA,11286.089844,150100000,NA,NA,0.74047,94.529999,1.0874,0.65746,6.8164
2010-04-05,NA,NA,NA,NA,11339.299805,117900000,NA,NA,0.74134,94.330002,1.0859,0.65368,6.8164
2010-04-06,713.890015,257413900,5780.399902,845433900,11282.320313,1.38e+08,NA,NA,0.74616,93.793999,1.0778,0.65484,6.816
2010-04-07,709.909973,243694300,5762.100098,828676900,11292.830078,167400000,21928.769531,2868746800,0.74915,93.308998,1.0785,0.65608,6.8154
2010-04-08,702.5,280650200,5712.700195,820356600,11168.200195,130200000,21867.039063,1712260400,0.74844,93.419998,1.0764,0.65432,6.8155
2010-04-09,714.429993,257606800,5771,704070300,11204.339844,148400000,22208.5,2129071600,0.74069,93.160004,1.0712,0.65062,6.8134
2010-04-12,715.059998,233871900,5777.700195,595469500,11251.900391,132500000,22138.169922,1580086800,0.73551,93.182999,1.0792,0.65045,6.8159
2010-04-13,712.179993,277075400,5761.700195,668939800,11161.230469,144600000,22103.529297,1868202800,0.73483,93.18,1.0776,0.65029,6.8161
2010-04-14,716.559998,277714100,5796.299805,868022000,11204.900391,139400000,22121.429688,1302086200,0.73228,93.318001,1.0684,0.64632,6.8159
2010-04-15,717.039978,267321600,5825,1030545900,11273.790039,156800000,22157.820313,1459714700,0.7367,93.040001,1.0707,0.6466,6.8158
2010-04-16,704.809998,386697700,5744,1634478500,11102.179688,136800000,21865.259766,2496724000,0.74052,92.150002,1.0819,0.65087,6.8161
2010-04-19,701.630005,288677200,5727.899902,889516800,10908.769531,133100000,21405.169922,2348763400,0.74144,92.459999,1.0806,0.65209,6.816
2010-04-20,711.190002,278052700,5783.700195,1081126000,10900.679688,129600000,21623.380859,1422031800,0.74432,93.170998,1.0737,0.65088,6.8159
2010-04-21,704.690002,332107900,5723.399902,1148842800,11090.049805,1.53e+08,21510.929688,1624158100,0.74683,93.054001,1.0781,0.64879,6.8171
2010-04-22,696.820007,420717900,5665.299805,1139851500,10949.089844,144100000,21454.939453,1352022600,0.75358,93.398003,1.0802,0.65045,6.8164
2010-04-23,701.119995,356701800,5723.700195,1002800100,10914.459961,136800000,21244.490234,1306533600,0.74716,93.949997,1.0777,0.65011,6.818
2010-04-26,706.76001,333549600,5753.899902,1036747900,11165.790039,134900000,21587.060547,1140597000,0.7462,93.900002,1.0778,0.6465,6.8176
2010-04-27,683.840027,445344200,5603.5,1515371800,11212.660156,1.43e+08,21261.789063,1327490700,0.75926,93.143997,1.091,0.65584,6.8166
2010-04-28,674.070007,755992600,5586.600098,1832667100,10924.790039,179300000,20949.400391,1788287200,0.75684,93.959999,1.0815,0.65771,6.815
2010-04-29,683.880005,458303500,5617.799805,1206691700,NA,NA,20778.919922,1617080700,0.75398,94.013,1.0743,0.65121,6.8158
2010-04-30,681.299988,420810800,5553.299805,1439125200,11057.400391,156700000,21108.589844,2387265600,0.75199,93.830002,1.0813,0.65359,6.816
2010-05-03,683.650024,226140300,NA,NA,NA,NA,20811.359375,1312414100,0.75758,94.692001,1.0789,0.65577,6.815
2010-05-04,662.320007,534113700,5411.100098,1735870600,NA,NA,20763.050781,1291199700,0.77137,94.709999,1.0994,0.66103,6.8163
2010-05-05,653.299988,573573200,5341.899902,1997069700,NA,NA,20327.539063,2384536200,0.78034,93.780998,1.1028,0.66234,6.8171
2010-05-06,641.5,661459200,5261,1701801200,10695.69043,183800000,20133.410156,2153780000,0.79158,90.830002,1.1279,0.67277,6.8168
2010-05-07,613.5,902616000,5123,2757309100,10364.589844,227700000,19920.289063,2324807000,0.78394,91.580002,1.1261,0.67645,6.8157
2010-05-10,665.530029,903938400,5387.399902,2324686400,10530.700195,1.81e+08,20426.640625,1820977600,0.78252,93.18,1.108,0.67286,6.8166
2010-05-11,661.859985,508917100,5334.200195,1450249400,10411.099609,196900000,20146.509766,1888728800,0.79177,92.489998,1.1178,0.6702,6.8177
2010-05-12,670.619995,497120300,5383.5,1513656500,10394.030273,189300000,20212.490234,1157921500,0.7912,93.168999,1.1171,0.67399,6.8176
2010-05-13,670.710022,311943200,5433.700195,956026300,10620.549805,159600000,20422.460938,1340553400,0.79738,92.777,1.1167,0.68428,6.8176
2010-05-14,644.320007,503739800,5262.899902,1335859200,10462.509766,189100000,20145.429688,1366467100,0.80906,92.459999,1.1285,0.68785,6.8166
2010-05-17,641.690002,373621600,5262.5,1200727700,10235.759766,182400000,19715.199219,1728648000,0.80691,92.550003,1.1396,0.6906,6.8177
2010-05-18,652.97998,333935000,5307.299805,1111259100,10242.639648,160800000,19944.939453,1350108900,0.82109,91.901001,1.1604,0.69946,6.817
2010-05-19,635.22998,474199900,5158.100098,1381919600,10186.839844,1.75e+08,19578.980469,1293434300,0.80688,91.540001,1.1797,0.69364,6.8175
2010-05-20,622.099976,574099800,5073.100098,1700662800,10030.30957,149700000,19545.830078,1585500000,0.80135,89.370003,1.2294,0.69694,6.8179
2010-05-21,620.900024,595393100,5062.899902,2015042600,9784.540039,1.95e+08,NA,NA,0.79573,89.986,1.2008,0.69056,6.8163
2010-05-24,621.219971,270499900,5069.600098,963073600,9758.400391,164800000,19667.759766,1641682500,0.80972,90.190002,1.2124,0.69401,6.8163
2010-05-25,604.150024,469021800,4940.700195,1728679200,9459.889648,165300000,18985.5,2165693400,0.80998,90.332001,1.2078,0.69372,6.8213
2010-05-26,617.940002,498725800,5038.100098,1832110200,9522.660156,188100000,19196.449219,2264630000,0.82149,89.970001,1.2109,0.69522,6.818
2010-05-27,637.200012,453759600,5195.200195,1582638200,9639.719727,175100000,19431.369141,2136796800,0.80985,90.878998,1.1806,0.68679,6.8205
2010-05-28,636.130005,329683000,5188.399902,1335686900,9762.980469,164300000,19766.710938,2068737600,0.81473,91.052002,1.1801,0.6919,6.8203
2010-05-31,635.559998,131980400,NA,NA,9768.700195,121400000,19765.189453,1075849200,0.81381,91.190002,1.1812,0.68861,6.8181
2010-06-01,635.77002,370072900,5163.299805,1325107200,9711.830078,110400000,19496.949219,1098816400,0.81746,91.099998,1.2002,0.6818,6.8188
2010-06-02,636.23999,319501300,5151.299805,1173782500,9603.240234,158400000,19471.800781,1231922500,0.81706,92.190002,1.1879,0.68259,6.8213
2010-06-03,645.48999,321686300,5211.200195,1214853200,9914.19043,142600000,19786.710938,1270634900,0.82173,92.623001,1.1857,0.68334,6.82
2010-06-04,629.820007,430431300,5126,1209543600,9901.19043,120300000,19780.070313,1011348700,0.83535,91.879997,1.2133,0.69166,6.8187
2010-06-07,623.289978,333221100,5069.100098,900731500,9520.799805,148400000,19378.150391,1583714800,0.83872,91.515999,1.2323,0.69089,6.8206
2010-06-08,617.030029,378694300,5028.200195,1199075300,9537.94043,129600000,19487.480469,904490700,0.83528,91.410004,1.2104,0.69209,6.8195
2010-06-09,628.27002,334419000,5085.899902,1094116800,9439.129883,141600000,19621.240234,1263124900,0.83389,91.364998,1.2053,0.68738,6.8192
2010-06-10,639.609985,355393900,5132.5,1364944200,9542.650391,116500000,19632.699219,962222800,0.82583,91.308998,1.1798,0.67988,6.8191
2010-06-11,643.97998,379440500,5163.700195,1102533300,9705.25,222400000,19872.380859,1146581300,0.82549,91.620003,1.1755,0.68719,6.8223
2010-06-14,654.940002,294490500,5202.100098,947984800,9879.849609,97300000,20051.910156,954758200,0.81846,91.620003,1.1648,0.67861,6.8233
2010-06-15,660.02002,303232800,5217.799805,1005269000,9887.889648,101700000,20062.150391,996054700,0.81175,91.473999,1.1571,0.67568,6.8233
2010-06-16,662.580017,334909300,5237.899902,1026163200,10067.150391,120300000,NA,NA,0.81222,91.396004,1.1581,0.67861,6.8233
2010-06-17,664.669983,298881000,5253.899902,1139301600,9999.400391,97600000,20138.400391,1034862900,0.80762,90.839996,1.1526,0.67495,6.8193
2010-06-18,666.01001,396662800,5250.799805,1528137800,9995.019531,98500000,20286.710938,1413431500,0.80691,90.699997,1.1467,0.67431,6.8186
2010-06-21,674.130005,273613500,5299.100098,797902600,10238.009766,1.23e+08,20912.179688,3171247200,0.81195,90.995003,1.1406,0.67751,6.7871
2010-06-22,669.409973,267723400,5247,1124430700,10112.889648,114900000,20819.080078,1597804000,0.81466,90.540001,1.1457,0.67476,6.802
2010-06-23,659.320007,275367800,5178.5,941044800,9923.700195,102600000,20856.609375,1362845100,0.81175,89.910004,1.143,0.66809,6.8004
2010-06-24,645.409973,305811400,5100.200195,979497900,9928.339844,94900000,20733.490234,1067905400,0.81054,89.629997,1.1526,0.6697,6.791
2010-06-25,639.440002,274952700,5046.5,1188668800,9737.480469,129300000,20690.789063,1338524400,0.80821,89.150002,1.1436,0.66366,6.7822
2010-06-28,647.869995,228068600,5071.700195,845187300,9693.94043,91600000,20726.679688,1171423600,0.81453,89.313004,1.15,0.6623,6.7841
2010-06-29,624.570007,440423700,4914.200195,1016390800,9570.669922,106800000,20248.900391,1781397200,0.82059,88.649002,1.1766,0.6643,6.789
2010-06-30,625,369678800,4916.899902,1277285100,9382.639648,1.31e+08,20128.990234,1588071700,0.81766,88.43,1.1886,0.66915,6.772
2010-07-01,607.690002,390995000,4805.799805,1342920500,9191.599609,125400000,NA,NA,0.79952,87.599998,1.1806,0.65938,6.771
2010-07-02,608.47998,299278800,4838.100098,1038891400,9203.709961,115700000,19905.320313,1374627100,0.79548,87.790001,1.1875,0.65768,6.7616
2010-07-05,605.75,174939300,4823.5,539451500,9266.780273,100700000,19842.199219,1251615800,0.79764,87.625,1.194,0.66085,6.7664
2010-07-06,621.330017,292026300,4965,921871900,9338.040039,137400000,20084.119141,1204498500,0.79214,87.480003,1.1752,0.66033,6.7705
2010-07-07,630.23999,353635600,5014.799805,1061086600,9279.650391,120800000,19857.070313,1083584000,0.79157,87.68,1.158,0.65883,6.768
2010-07-08,639.929993,338436900,5105.5,1130033500,9535.740234,118200000,20050.560547,1137900000,0.78777,88.410004,1.1397,0.65985,6.7656
2010-07-09,642.700012,255151300,5132.899902,859246500,9585.320313,125200000,20378.660156,1673574500,0.79089,88.57,1.1387,0.66366,6.7638
2010-07-12,645.109985,202496300,5167,622994300,9548.110352,123600000,20467.429688,1675481300,0.79428,88.639,1.1414,0.6656,6.7617
2010-07-13,657.190002,258334200,5271,891506900,9537.230469,149700000,20431.060547,1309265400,0.78611,88.792999,1.1315,0.65854,6.7623
2010-07-14,657.320007,237480400,5253.5,839649300,9795.240234,193300000,20560.810547,1562984100,0.7849,88.269997,1.1342,0.65496,6.7631
2010-07-15,649.159973,286083300,5211.299805,833731400,9685.530273,115900000,20255.619141,1591164000,0.77348,87.339996,1.1315,0.64754,6.7655
2010-07-16,635.559998,305811900,5158.899902,1068185900,9408.360352,1.34e+08,20250.160156,1648123300,0.77328,86.559998,1.1498,0.6533,6.7646
2010-07-19,632.539978,215015800,5148.299805,687707400,NA,NA,20090.949219,1040734400,0.77283,86.760002,1.1524,0.65679,6.769
2010-07-20,629.880005,244326000,5139.5,830736400,NA,NA,20264.589844,1168031200,0.77561,87.241997,1.1332,0.65414,6.7685
2010-07-21,636.380005,239465600,5214.600098,966423900,9278.830078,166600000,20487.230469,1115583200,0.78321,86.861,1.141,0.65859,6.7685
2010-07-22,653.429993,309845200,5313.799805,1022077600,9220.879883,229600000,20589.699219,951757400,0.77501,87.124001,1.1181,0.65479,6.7681
2010-07-23,655.789978,276859700,5312.600098,872202700,9430.959961,157500000,20815.330078,1641271300,0.77441,87.519997,1.1162,0.64771,6.7695
2010-07-26,660.070007,268643500,5351.100098,772356100,9503.660156,90400000,20839.910156,1139652600,0.76929,86.998001,1.1086,0.64558,6.7696
2010-07-27,663.929993,430265500,5365.700195,1810362700,9496.849609,130700000,20973.390625,1118094600,0.76977,87.816002,1.1095,0.64152,6.7676
2010-07-28,662.929993,352414200,5319.700195,1184814900,9753.269531,148200000,21091.179688,1350370800,0.76969,87.452003,1.1203,0.64127,6.7683
2010-07-29,659.289978,359455600,5314,792887400,9696.019531,148200000,21093.820313,1014336800,0.76464,86.682999,1.1087,0.64052,6.767
2010-07-30,656.75,393650600,5258,838262600,9537.299805,166200000,21029.810547,947166100,0.76693,86.440002,1.1057,0.63743,6.7652
2010-08-02,674.25,268975300,5397.100098,955430600,9570.30957,135600000,21412.789063,1646320600,0.75896,86.598,1.0955,0.62933,6.7643
2010-08-03,673.679993,263514300,5396.5,849018700,9694.009766,138600000,21457.660156,1419675100,0.75614,85.779999,1.0951,0.62712,6.7637
2010-08-04,676.02002,257448400,5386.200195,1157313500,9489.339844,119300000,21549.880859,1243029800,0.75614,85.779999,1.0954,0.62712,6.7637
2010-08-05,674.369995,262602700,5365.799805,1082479100,9653.919922,128800000,21551.720703,940912600,0.75999,86.300003,1.091,0.62925,6.763
2010-08-06,664.409973,298752700,5332.399902,1147370800,9642.120117,112100000,21678.800781,1309182000,0.75865,85.833,1.0927,0.62927,6.7615
2010-08-09,673.919983,183178500,5410.5,635528400,9572.490234,87800000,21801.589844,999901600,0.75269,85.344002,1.0891,0.62586,6.7583
2010-08-10,667.650024,211946300,5376.399902,853612000,9551.049805,107100000,21473.599609,1257248200,0.75586,85.897003,1.0917,0.62869,6.7555
2010-08-11,650.960022,290501500,5245.200195,1046900300,9292.849609,111600000,21294.539063,1475898300,0.75844,85.360001,1.0948,0.6306,6.763
2010-08-12,651.109985,312470400,5266.100098,1058661400,9212.589844,142300000,21105.710938,1695693200,0.77857,85.171997,1.1183,0.63968,6.7637
2010-08-13,650.690002,252174200,5275.399902,862502000,9253.459961,121800000,21071.570313,1230389200,0.77943,86.073997,1.1141,0.64153,6.7748
2010-08-16,648.289978,190227000,5276.100098,602793800,9196.669922,9.7e+07,21112.119141,1053815500,0.78303,86.139999,1.1187,0.6409,6.786
2010-08-17,658.929993,233029500,5350.600098,722264800,9161.679688,91500000,21137.429688,671736700,0.78052,85.306999,1.1161,0.63914,6.7941
2010-08-18,656.830017,184831600,5302.899902,653515300,9240.540039,118400000,21022.730469,1282606400,0.7764,85.595001,1.1045,0.64193,6.7823
2010-08-19,644.640015,267084800,5211.299805,825504500,9362.679688,120200000,21072.460938,1336442900,0.77782,85.440002,1.1131,0.64107,6.78
2010-08-20,637.26001,275663400,5195.299805,808561300,9179.379883,1.12e+08,20981.820313,1096937300,0.78076,85.344002,1.1218,0.64197,6.78
2010-08-23,640.890015,194960800,5234.799805,582331200,9116.69043,93600000,20889.009766,857934200,0.78678,85.559998,1.1261,0.64329,6.7808
2010-08-24,631.47998,276393900,5156,863053600,8995.139648,111300000,20658.710938,1243939200,0.79145,85.140999,1.1235,0.64532,6.79
2010-08-25,625.5,324711400,5109.399902,852400800,8845.389648,133900000,20634.980469,1224482900,0.79158,84.178001,1.1318,0.64889,6.7869
2010-08-26,631.01001,248221400,5155.799805,699881200,8906.480469,104800000,20612.060547,1026568000,0.78964,84.683998,1.1303,0.64632,6.7895
2010-08-27,635.849976,270427600,5201.600098,791004500,8991.05957,127800000,20597.349609,1212734100,0.787,84.346001,1.1301,0.64433,6.7902
2010-08-30,633.070007,135477400,NA,NA,9149.259766,114400000,20737.220703,1056592500,0.78407,85.500999,1.1078,0.64375,6.788
2010-08-31,633.530029,281389500,5225.200195,1162231100,8824.05957,121800000,20536.490234,1329326000,0.78952,84.531998,1.1213,0.64658,6.7933
2010-09-01,654.179993,355754300,5366.399902,990584200,8927.019531,120100000,20623.830078,1114882400,0.78819,84.139999,1.1195,0.65147,6.7988
2010-09-02,655.77002,262718100,5371,836275200,9062.839844,119300000,20868.919922,1272295600,0.78107,84.406998,1.0991,0.64733,6.8009
2010-09-03,661.539978,274744700,5428.200195,733985200,9114.129883,1.02e+08,20971.5,1340909700,0.77967,84.25,1.0989,0.64952,6.796
2010-09-06,664.880005,166166800,5439.200195,482717500,9301.320313,106700000,21355.769531,1599558900,0.77555,84.43,1.092,0.64725,6.7933
2010-09-07,658.72998,228994300,5407.799805,698426500,9226,1.18e+08,21401.789063,1163804400,0.7771,84.120003,1.0908,0.64956,6.777
2010-09-08,664.539978,285376300,5429.700195,851371400,9024.599609,1.07e+08,21088.859375,1956624400,0.78877,83.732002,1.0982,0.65152,6.7811
2010-09-09,671.450012,257738100,5494.200195,936215800,9098.389648,92800000,21167.269531,1086561300,0.78542,83.949997,1.089,0.64625,6.7867
2010-09-10,671.73999,226597500,5501.600098,792428300,9239.169922,169800000,21257.390625,1125390400,0.78783,83.93,1.0834,0.64826,6.7728
2010-09-13,678.289978,282976700,5565.5,882318800,9321.820313,108700000,21658.349609,2035235400,0.78635,84.306999,1.0762,0.65058,6.7606
2010-09-14,678.700012,255758800,5567.399902,736346400,9299.30957,117500000,21696.039063,1515505900,0.77688,83.681,1.0709,0.64817,6.7497
2010-09-15,676.159973,255090300,5555.600098,764665800,NA,NA,21725.640625,1104117600,0.76972,83.047997,1.0638,0.64375,6.736
2010-09-16,672.380005,228133900,5540.100098,700521300,9509.5,142200000,21691.449219,1482348700,0.76834,85.699997,1.065,0.63963,6.7295
2010-09-17,670.049988,586016600,5508.5,1391565500,9626.089844,122900000,21970.859375,1889361200,0.76476,85.848,1.0682,0.63987,6.7145
2010-09-20,681.200012,274776300,5602.5,676518800,NA,NA,21977.339844,1215077100,0.76664,85.690002,1.0665,0.63914,6.7169
2010-09-21,680.700012,290542100,5576.200195,730333600,9602.110352,109500000,22002.589844,1279489500,0.76529,85.702003,1.0566,0.64316,6.7038
2010-09-22,671.77002,291544200,5551.899902,783222600,9566.320313,108900000,22047.710938,1308382700,0.75432,85.112999,1.0487,0.64033,6.6967
2010-09-23,668.429993,269310800,5547.100098,795945500,NA,NA,NA,NA,0.74677,84.480003,1.0493,0.63914,6.694
2010-09-24,679.700012,337008800,5598.5,818644700,9471.669922,146600000,22119.429688,1297378000,0.7508,84.510002,1.0528,0.6378,6.694
2010-09-27,677.650024,228708600,5573.399902,600635600,9603.139648,122500000,22340.839844,1522320100,0.74189,84.316002,1.0407,0.63167,6.694
2010-09-28,678.049988,310005400,5578.399902,854163200,9495.759766,97500000,22109.949219,1534385300,0.7441,84.275002,1.0417,0.63251,6.6823
2010-09-29,674.76001,312962400,5569.299805,799992400,9559.379883,134700000,22378.669922,1945557600,0.73687,83.891998,1.034,0.63279,6.6809
