"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 02, 2020","3,700.64","3,613.45","3,701.73","3,613.14","","2.52%"
"Dec 30, 2019","3,609.52","3,618.75","3,648.22","3,609.26","","-0.26%"
"Dec 27, 2019","3,618.92","3,641.93","3,657.94","3,600.08","","-0.63%"
"Dec 26, 2019","3,641.69","3,595.25","3,641.69","3,581.67","","1.29%"
"Dec 23, 2019","3,595.25","3,557.09","3,595.25","3,557.09","","1.11%"
"Dec 20, 2019","3,555.72","3,501.55","3,566.61","3,501.55","","1.58%"
"Dec 19, 2019","3,500.38","3,476.20","3,517.53","3,469.00","","0.70%"
"Dec 18, 2019","3,476.20","3,488.57","3,489.59","3,450.98","","-0.34%"
"Dec 17, 2019","3,488.09","3,473.08","3,511.70","3,467.50","","0.43%"
"Dec 16, 2019","3,473.08","3,499.53","3,537.03","3,473.08","","-0.69%"
"Dec 13, 2019","3,497.27","3,455.86","3,503.68","3,448.31","","1.20%"
"Dec 12, 2019","3,455.85","3,411.79","3,461.05","3,410.65","","1.31%"
"Dec 11, 2019","3,411.07","3,365.64","3,413.92","3,357.56","","1.37%"
"Dec 10, 2019","3,365.00","3,332.45","3,378.69","3,320.52","","0.98%"
"Dec 09, 2019","3,332.42","3,372.99","3,418.67","3,330.09","","-1.20%"
"Dec 06, 2019","3,372.99","3,330.13","3,393.68","3,330.13","","1.29%"
"Dec 05, 2019","3,330.06","3,323.06","3,349.69","3,308.49","","0.20%"
"Dec 04, 2019","3,323.25","3,320.18","3,344.27","3,305.39","","0.18%"
"Dec 03, 2019","3,317.18","3,351.36","3,351.46","3,301.19","","-1.02%"
"Dec 02, 2019","3,351.28","3,281.90","3,351.34","3,280.48","","2.11%"
"Nov 29, 2019","3,281.90","3,295.01","3,304.22","3,258.46","","-0.31%"
"Nov 28, 2019","3,292.09","3,318.55","3,338.95","3,286.44","","-0.81%"
"Nov 27, 2019","3,318.87","3,300.05","3,333.87","3,274.39","","0.52%"
"Nov 26, 2019","3,301.60","3,258.40","3,307.22","3,242.25","","1.34%"
"Nov 25, 2019","3,257.84","3,249.02","3,295.86","3,247.07","","0.29%"
"Nov 22, 2019","3,248.31","3,206.44","3,267.09","3,204.63","","1.31%"
"Nov 21, 2019","3,206.44","3,137.81","3,208.58","3,130.27","","2.19%"
"Nov 19, 2019","3,137.65","3,121.85","3,162.75","3,111.60","","0.52%"
"Nov 18, 2019","3,121.43","3,095.05","3,129.13","3,093.93","","0.88%"
"Nov 14, 2019","3,094.26","3,115.32","3,125.93","3,082.85","","-0.67%"
"Nov 13, 2019","3,115.19","3,154.18","3,164.58","3,108.02","","-1.25%"
"Nov 12, 2019","3,154.55","3,178.11","3,206.86","3,149.10","","-0.74%"
"Nov 11, 2019","3,178.02","3,186.22","3,188.68","3,138.62","","-0.25%"
"Nov 08, 2019","3,185.93","3,216.77","3,223.69","3,165.67","","-1.00%"
"Nov 07, 2019","3,218.09","3,116.73","3,235.41","3,116.73","","3.26%"
"Nov 06, 2019","3,116.61","3,131.26","3,134.74","3,086.41","","-0.46%"
"Nov 05, 2019","3,131.09","3,097.40","3,141.05","3,083.78","","1.09%"
"Nov 04, 2019","3,097.40","2,996.50","3,102.50","2,993.32","","3.37%"
"Nov 01, 2019","2,996.50","2,901.05","3,013.27","2,901.05","","3.31%"
"Oct 31, 2019","2,900.49","2,915.08","2,921.48","2,879.64","","-0.57%"
"Oct 30, 2019","2,917.02","2,913.06","2,921.98","2,870.28","","0.14%"
"Oct 29, 2019","2,912.99","2,924.63","2,932.29","2,904.80","","-0.31%"
"Oct 28, 2019","2,922.19","2,919.24","2,939.50","2,919.24","","0.10%"
"Oct 25, 2019","2,919.24","2,897.32","2,946.35","2,892.83","","0.78%"
"Oct 24, 2019","2,896.76","2,972.48","2,976.33","2,890.32","","-2.54%"
"Oct 23, 2019","2,972.33","2,980.68","3,003.26","2,967.74","","-0.28%"
"Oct 22, 2019","2,980.79","2,976.51","2,987.73","2,966.62","","0.15%"
"Oct 21, 2019","2,976.34","2,925.87","2,976.34","2,925.58","","1.73%"
"Oct 18, 2019","2,925.79","2,964.84","2,981.20","2,923.14","","-1.32%"
"Oct 17, 2019","2,965.00","2,974.96","2,981.90","2,959.27","","-0.33%"
"Oct 16, 2019","2,974.96","3,011.16","3,020.48","2,974.07","","-1.26%"
"Oct 15, 2019","3,013.01","2,981.07","3,018.84","2,966.24","","1.05%"
"Oct 14, 2019","2,981.63","3,000.16","3,004.07","2,969.80","","-0.62%"
"Oct 11, 2019","3,000.16","2,911.63","3,020.18","2,911.55","","3.05%"
"Oct 10, 2019","2,911.47","2,816.16","2,925.63","2,815.55","","3.30%"
"Oct 09, 2019","2,818.42","2,797.86","2,828.31","2,789.18","","0.74%"
"Oct 08, 2019","2,797.72","2,851.01","2,856.11","2,795.82","","-1.87%"
"Oct 07, 2019","2,851.01","2,904.65","2,904.89","2,847.01","","-1.84%"
"Oct 04, 2019","2,904.54","2,855.36","2,910.88","2,851.17","","1.72%"
"Oct 03, 2019","2,855.42","2,844.52","2,861.23","2,796.22","","0.39%"
"Oct 02, 2019","2,844.29","2,953.75","2,953.75","2,842.49","","-3.71%"
"Oct 01, 2019","2,954.02","2,971.94","2,995.00","2,945.08","","-0.61%"
"Sep 30, 2019","2,972.07","2,967.41","2,983.54","2,931.13","","0.14%"
"Sep 27, 2019","2,967.96","2,970.51","2,998.37","2,953.62","","-0.09%"
"Sep 26, 2019","2,970.51","2,976.38","2,988.07","2,959.98","","-0.20%"
"Sep 25, 2019","2,976.38","2,928.94","2,978.31","2,906.07","","1.63%"
"Sep 24, 2019","2,928.78","2,989.72","2,996.87","2,924.54","","-2.04%"
"Sep 23, 2019","2,989.88","2,971.85","2,998.41","2,956.33","","0.55%"
"Sep 20, 2019","2,973.46","2,985.13","2,992.07","2,957.92","","-0.39%"
"Sep 19, 2019","2,985.08","3,009.85","3,028.07","2,982.95","","-0.82%"
"Sep 18, 2019","3,009.86","3,022.04","3,030.15","2,990.17","","-0.37%"
"Sep 17, 2019","3,021.17","3,001.79","3,026.97","2,979.51","","0.59%"
"Sep 16, 2019","3,003.46","3,010.23","3,010.58","2,952.74","","-0.20%"
"Sep 13, 2019","3,009.49","3,007.29","3,040.48","3,000.81","","0.09%"
"Sep 12, 2019","3,006.65","2,926.91","3,012.71","2,926.91","","2.78%"
"Sep 11, 2019","2,925.43","2,953.53","2,977.55","2,925.28","","-0.93%"
"Sep 10, 2019","2,952.79","2,932.16","2,980.49","2,929.58","","0.71%"
"Sep 09, 2019","2,931.92","2,819.28","2,933.36","2,819.28","","4.01%"
"Sep 06, 2019","2,818.84","2,828.30","2,843.27","2,814.97","","-0.32%"
"Sep 05, 2019","2,827.92","2,809.26","2,864.26","2,809.26","","0.68%"
"Sep 04, 2019","2,808.83","2,769.91","2,815.18","2,769.91","","1.42%"
"Sep 03, 2019","2,769.58","2,806.40","2,808.93","2,760.71","","-1.31%"
"Sep 02, 2019","2,806.40","2,810.13","2,845.18","2,804.86","","-0.19%"
"Aug 30, 2019","2,811.62","2,786.15","2,829.59","2,786.08","","0.92%"
"Aug 29, 2019","2,786.00","2,687.29","2,796.49","2,687.25","","3.73%"
"Aug 28, 2019","2,685.87","2,651.56","2,700.16","2,637.99","","1.30%"
"Aug 27, 2019","2,651.50","2,650.85","2,682.84","2,622.70","","0.02%"
"Aug 26, 2019","2,650.85","2,681.26","2,698.31","2,637.44","","-1.14%"
"Aug 23, 2019","2,681.37","2,753.68","2,757.13","2,667.89","","-2.63%"
"Aug 22, 2019","2,753.69","2,783.34","2,794.61","2,742.48","","-1.05%"
"Aug 21, 2019","2,782.93","2,782.55","2,796.37","2,752.15","","0.05%"
"Aug 20, 2019","2,781.65","2,782.80","2,808.07","2,749.11","","-0.09%"
"Aug 19, 2019","2,784.10","2,817.73","2,841.84","2,764.92","","-1.13%"
"Aug 16, 2019","2,815.96","2,807.09","2,842.51","2,785.10","","0.33%"
"Aug 15, 2019","2,806.61","2,870.24","2,889.37","2,766.43","","-2.16%"
"Aug 14, 2019","2,868.54","2,968.82","2,968.82","2,860.95","","-3.38%"
"Aug 13, 2019","2,968.81","2,872.06","2,975.44","2,872.06","","3.31%"
"Aug 12, 2019","2,873.60","2,896.74","2,896.74","2,854.84","","-0.80%"
"Aug 09, 2019","2,896.74","2,950.67","2,962.11","2,891.13","","-1.83%"
"Aug 08, 2019","2,950.67","2,892.54","2,960.71","2,892.54","","2.01%"
"Aug 07, 2019","2,892.54","2,911.64","2,915.26","2,855.24","","-0.68%"
"Aug 06, 2019","2,912.46","2,905.50","2,934.59","2,892.44","","0.24%"
"Aug 05, 2019","2,905.50","2,987.91","2,987.91","2,886.21","","-2.76%"
"Aug 02, 2019","2,987.91","3,011.58","3,020.36","2,966.14","","-0.79%"
"Aug 01, 2019","3,011.67","3,063.83","3,075.98","3,003.01","","-1.70%"
"Jul 31, 2019","3,063.83","3,090.84","3,117.70","3,039.66","","-0.88%"
"Jul 30, 2019","3,090.99","3,073.98","3,099.00","3,067.27","","0.51%"
"Jul 29, 2019","3,075.17","3,083.69","3,093.43","3,057.14","","-0.27%"
"Jul 26, 2019","3,083.53","3,093.67","3,117.72","3,074.09","","-0.32%"
"Jul 25, 2019","3,093.43","3,118.01","3,142.85","3,075.45","","-0.78%"
"Jul 24, 2019","3,117.84","3,158.13","3,159.15","3,115.75","","-1.27%"
"Jul 23, 2019","3,157.80","3,187.44","3,197.13","3,156.15","","-0.93%"
"Jul 22, 2019","3,187.43","3,227.83","3,229.98","3,171.16","","-1.25%"
"Jul 19, 2019","3,227.83","3,261.09","3,268.53","3,220.45","","-1.01%"
"Jul 18, 2019","3,260.68","3,266.01","3,283.10","3,237.71","","-0.14%"
"Jul 17, 2019","3,265.29","3,262.94","3,277.37","3,254.34","","0.07%"
"Jul 16, 2019","3,263.07","3,251.19","3,306.85","3,251.04","","0.39%"
"Jul 15, 2019","3,250.45","3,206.79","3,260.09","3,206.79","","1.37%"
"Jul 12, 2019","3,206.57","3,210.12","3,242.04","3,201.23","","-0.11%"
"Jul 11, 2019","3,210.04","3,241.70","3,244.77","3,201.71","","-0.96%"
"Jul 10, 2019","3,241.10","3,237.76","3,270.99","3,237.76","","0.12%"
"Jul 08, 2019","3,237.35","3,218.39","3,247.46","3,209.98","","0.59%"
"Jul 05, 2019","3,218.36","3,214.10","3,223.93","3,176.89","","0.14%"
"Jul 04, 2019","3,213.95","3,165.94","3,223.82","3,165.86","","1.57%"
"Jul 03, 2019","3,164.35","3,134.64","3,175.14","3,116.83","","0.95%"
"Jul 02, 2019","3,134.63","3,207.54","3,224.35","3,116.01","","-2.27%"
"Jul 01, 2019","3,207.37","3,202.59","3,255.16","3,202.59","","0.15%"
"Jun 28, 2019","3,202.55","3,198.09","3,225.63","3,185.81","","0.10%"
"Jun 27, 2019","3,199.39","3,192.83","3,212.87","3,180.47","","0.21%"
"Jun 26, 2019","3,192.82","3,170.08","3,207.70","3,170.08","","0.75%"
"Jun 25, 2019","3,169.20","3,235.12","3,241.41","3,161.90","","-2.04%"
"Jun 24, 2019","3,235.12","3,213.89","3,236.43","3,205.14","","0.67%"
"Jun 21, 2019","3,213.72","3,192.28","3,234.54","3,192.23","","0.68%"
"Jun 19, 2019","3,192.10","3,185.90","3,226.70","3,166.81","","0.23%"
"Jun 18, 2019","3,184.83","3,086.58","3,184.83","3,084.81","","3.20%"
"Jun 17, 2019","3,085.93","3,119.62","3,120.59","3,085.93","","-1.08%"
"Jun 14, 2019","3,119.59","3,150.10","3,155.05","3,101.04","","-1.01%"
"Jun 13, 2019","3,151.28","3,093.75","3,172.03","3,093.75","","1.87%"
"Jun 12, 2019","3,093.55","3,131.04","3,140.70","3,085.92","","-1.20%"
"Jun 11, 2019","3,131.04","3,026.40","3,134.31","3,026.40","","3.46%"
"Jun 10, 2019","3,026.19","2,997.69","3,039.62","2,997.53","","0.95%"
"Jun 07, 2019","2,997.78","2,983.45","3,011.27","2,968.13","","0.49%"
"Jun 06, 2019","2,983.12","2,981.54","3,004.59","2,964.00","","0.08%"
"Jun 05, 2019","2,980.88","3,012.27","3,034.73","2,973.47","","-1.03%"
"Jun 04, 2019","3,012.01","3,062.03","3,071.28","2,989.05","","-1.58%"
"Jun 03, 2019","3,060.43","3,104.59","3,119.93","3,038.61","","-1.37%"
"May 31, 2019","3,102.99","3,126.45","3,129.70","3,081.52","","-0.79%"
"May 30, 2019","3,127.59","3,133.76","3,164.33","3,117.87","","-0.20%"
"May 29, 2019","3,133.74","3,175.46","3,175.46","3,125.24","","-1.31%"
"May 28, 2019","3,175.30","3,168.19","3,193.32","3,146.49","","0.19%"
"May 27, 2019","3,169.25","3,112.91","3,192.44","3,112.91","","1.81%"
"May 24, 2019","3,112.91","3,171.93","3,193.85","3,110.53","","-1.76%"
"May 23, 2019","3,168.69","3,195.54","3,200.95","3,151.62","","-0.84%"
"May 22, 2019","3,195.62","3,184.66","3,241.40","3,184.66","","0.36%"
"May 21, 2019","3,184.26","3,088.13","3,190.46","3,088.02","","3.11%"
"May 20, 2019","3,088.08","3,071.17","3,097.58","3,044.94","","0.55%"
"May 17, 2019","3,071.11","3,005.37","3,086.65","2,992.47","","2.19%"
"May 16, 2019","3,005.29","3,059.55","3,076.45","3,002.34","","-1.79%"
"May 15, 2019","3,059.96","3,073.86","3,074.60","3,013.30","","-0.48%"
"May 14, 2019","3,074.76","3,062.17","3,097.25","3,048.62","","0.45%"
"May 13, 2019","3,061.09","3,200.41","3,200.41","3,051.70","","-4.38%"
"May 10, 2019","3,201.15","3,255.99","3,264.41","3,182.12","","-1.68%"
"May 09, 2019","3,255.99","3,241.70","3,258.40","3,207.46","","0.44%"
"May 08, 2019","3,241.70","3,239.84","3,286.25","3,231.48","","0.09%"
"May 07, 2019","3,238.77","3,258.78","3,261.12","3,193.98","","-0.61%"
"May 06, 2019","3,258.67","3,306.26","3,306.26","3,245.81","","-1.47%"
"May 03, 2019","3,307.25","3,248.26","3,309.32","3,240.91","","1.88%"
"May 02, 2019","3,246.14","3,278.68","3,279.29","3,234.21","","-1.00%"
"Apr 30, 2019","3,278.81","3,321.55","3,330.13","3,265.93","","-1.23%"
"Apr 29, 2019","3,319.74","3,326.71","3,349.15","3,315.41","","-0.13%"
"Apr 26, 2019","3,324.04","3,345.05","3,346.97","3,298.27","","-0.61%"
"Apr 25, 2019","3,344.48","3,307.02","3,344.48","3,271.47","","1.13%"
"Apr 24, 2019","3,307.02","3,348.08","3,348.13","3,271.62","","-1.22%"
"Apr 23, 2019","3,347.96","3,332.24","3,358.32","3,330.12","","0.48%"
"Apr 22, 2019","3,332.10","3,360.72","3,368.02","3,322.33","","-0.85%"
"Apr 18, 2019","3,360.71","3,371.37","3,396.48","3,346.89","","-0.23%"
"Apr 17, 2019","3,368.46","3,387.56","3,405.29","3,347.53","","-0.55%"
"Apr 16, 2019","3,387.16","3,375.16","3,418.17","3,343.03","","0.35%"
"Apr 15, 2019","3,375.23","3,394.98","3,432.24","3,365.59","","-0.58%"
"Apr 12, 2019","3,395.06","3,408.49","3,440.72","3,374.83","","-0.45%"
"Apr 11, 2019","3,410.53","3,424.53","3,437.00","3,395.15","","-0.42%"
"Apr 10, 2019","3,424.86","3,487.62","3,502.47","3,421.24","","-1.74%"
"Apr 09, 2019","3,485.57","3,548.92","3,548.92","3,462.96","","-1.79%"
"Apr 08, 2019","3,548.92","3,512.52","3,554.64","3,512.52","","1.04%"
"Apr 05, 2019","3,512.51","3,532.99","3,545.39","3,502.05","","-0.58%"
"Apr 04, 2019","3,532.95","3,552.81","3,563.50","3,508.67","","-0.56%"
"Apr 03, 2019","3,552.73","3,580.81","3,618.65","3,534.44","","-0.77%"
"Apr 02, 2019","3,580.16","3,622.68","3,665.15","3,567.35","","-1.18%"
"Apr 01, 2019","3,622.87","3,505.74","3,626.43","3,505.74","","3.34%"
"Mar 29, 2019","3,505.68","3,454.67","3,536.76","3,454.67","","1.49%"
"Mar 28, 2019","3,454.09","3,434.52","3,474.04","3,418.59","","0.56%"
"Mar 27, 2019","3,434.69","3,499.78","3,499.81","3,428.41","","-1.87%"
"Mar 26, 2019","3,500.11","3,449.53","3,502.99","3,449.50","","1.47%"
"Mar 25, 2019","3,449.46","3,456.32","3,474.63","3,431.75","","-0.20%"
"Mar 22, 2019","3,456.24","3,516.60","3,527.52","3,445.52","","-1.72%"
"Mar 21, 2019","3,516.68","3,508.48","3,549.06","3,483.19","","0.23%"
"Mar 20, 2019","3,508.64","3,576.32","3,587.01","3,505.88","","-1.89%"
"Mar 19, 2019","3,576.25","3,590.98","3,649.29","3,566.83","","-0.41%"
"Mar 18, 2019","3,590.92","3,546.45","3,591.12","3,541.20","","1.27%"
"Mar 15, 2019","3,546.05","3,527.87","3,569.92","3,520.43","","0.51%"
"Mar 14, 2019","3,528.11","3,533.55","3,547.65","3,515.26","","-0.15%"
"Mar 13, 2019","3,533.55","3,478.89","3,548.29","3,478.89","","1.56%"
"Mar 12, 2019","3,479.24","3,519.77","3,528.29","3,477.60","","-1.15%"
"Mar 11, 2019","3,519.73","3,465.83","3,519.73","3,464.48","","1.56%"
"Mar 08, 2019","3,465.66","3,502.92","3,502.92","3,428.17","","-1.09%"
"Mar 07, 2019","3,503.87","3,498.53","3,503.87","3,458.66","","0.15%"
"Mar 06, 2019","3,498.58","3,467.12","3,511.47","3,467.11","","0.91%"
"Mar 01, 2019","3,467.12","3,448.47","3,490.63","3,437.48","","0.54%"
"Feb 28, 2019","3,448.48","3,471.95","3,480.56","3,445.27","","-0.68%"
"Feb 27, 2019","3,471.95","3,543.80","3,544.06","3,462.69","","-2.03%"
"Feb 26, 2019","3,543.80","3,490.10","3,556.46","3,490.10","","1.54%"
"Feb 25, 2019","3,490.03","3,456.65","3,498.64","3,456.65","","0.97%"
"Feb 22, 2019","3,456.63","3,397.16","3,457.54","3,384.45","","1.75%"
"Feb 21, 2019","3,397.08","3,401.96","3,419.58","3,375.30","","-0.14%"
"Feb 20, 2019","3,401.83","3,375.79","3,411.83","3,370.27","","0.78%"
"Feb 19, 2019","3,375.65","3,351.07","3,385.20","3,351.07","","0.73%"
"Feb 18, 2019","3,351.31","3,364.18","3,374.89","3,346.17","","-0.38%"
"Feb 15, 2019","3,364.18","3,360.96","3,379.25","3,340.47","","0.10%"
"Feb 14, 2019","3,360.96","3,359.11","3,374.46","3,319.08","","0.06%"
"Feb 13, 2019","3,359.08","3,327.02","3,375.82","3,327.02","","0.98%"
"Feb 12, 2019","3,326.61","3,304.17","3,338.37","3,294.02","","0.68%"
"Feb 11, 2019","3,304.05","3,340.70","3,376.77","3,288.48","","-1.10%"
"Feb 08, 2019","3,340.67","3,320.10","3,353.29","3,282.05","","0.61%"
"Feb 07, 2019","3,320.35","3,323.71","3,366.65","3,304.89","","-0.10%"
"Feb 06, 2019","3,323.71","3,406.34","3,406.34","3,323.71","","-2.47%"
"Feb 05, 2019","3,407.92","3,386.73","3,424.91","3,374.65","","0.63%"
"Feb 04, 2019","3,386.74","3,388.87","3,401.07","3,364.33","","-0.06%"
"Feb 01, 2019","3,388.85","3,352.53","3,405.19","3,352.53","","1.08%"
"Jan 31, 2019","3,352.55","3,405.23","3,438.08","3,345.13","","-1.54%"
"Jan 30, 2019","3,405.15","3,321.12","3,446.72","3,321.12","","2.53%"
"Jan 29, 2019","3,320.98","3,332.91","3,382.56","3,320.98","","-0.35%"
"Jan 28, 2019","3,332.81","3,567.43","3,567.43","3,321.78","","-6.58%"
"Jan 24, 2019","3,567.43","3,489.71","3,567.43","3,489.71","","2.23%"
"Jan 23, 2019","3,489.73","3,434.45","3,500.57","3,433.84","","1.61%"
"Jan 22, 2019","3,434.45","3,463.98","3,463.99","3,414.01","","-0.83%"
"Jan 21, 2019","3,463.28","3,421.12","3,463.84","3,406.34","","1.19%"
"Jan 18, 2019","3,422.50","3,385.56","3,432.14","3,366.62","","1.13%"
"Jan 17, 2019","3,384.15","3,377.44","3,400.51","3,346.30","","0.20%"
"Jan 16, 2019","3,377.25","3,332.37","3,386.33","3,332.37","","1.36%"
"Jan 15, 2019","3,331.85","3,291.92","3,339.54","3,291.49","","1.23%"
"Jan 14, 2019","3,291.43","3,275.16","3,296.95","3,244.55","","0.52%"
"Jan 11, 2019","3,274.46","3,302.03","3,315.60","3,264.50","","-0.83%"
"Jan 10, 2019","3,301.71","3,314.14","3,318.37","3,268.26","","-0.37%"
"Jan 09, 2019","3,313.82","3,224.17","3,316.90","3,224.17","","2.78%"
"Jan 08, 2019","3,224.20","3,216.22","3,241.70","3,199.66","","0.25%"
"Jan 07, 2019","3,216.18","3,246.40","3,268.99","3,209.97","","-0.92%"
"Jan 04, 2019","3,246.20","3,146.48","3,249.36","3,142.66","","3.34%"
"Jan 03, 2019","3,141.22","3,198.66","3,200.06","3,096.63","","-1.80%"
"Jan 02, 2019","3,198.66","3,148.92","3,230.83","3,113.12","","1.58%"
"Dec 28, 2018","3,148.92","3,073.74","3,151.28","3,073.74","","2.52%"
"Dec 27, 2018","3,071.45","3,125.41","3,125.41","3,059.20","","-1.71%"
"Dec 26, 2018","3,125.02","3,141.78","3,141.78","3,096.03","","-0.53%"
"Dec 21, 2018","3,141.79","3,095.03","3,144.05","3,092.21","","1.50%"
"Dec 20, 2018","3,095.22","3,135.18","3,165.07","3,073.00","","-1.27%"
"Dec 19, 2018","3,135.05","3,170.42","3,221.15","3,135.05","","-0.98%"
"Dec 18, 2018","3,166.14","3,131.95","3,183.85","3,131.95","","1.12%"
"Dec 17, 2018","3,131.04","3,136.96","3,169.88","3,127.85","","-0.19%"
"Dec 14, 2018","3,136.96","3,149.50","3,165.82","3,128.82","","-0.50%"
"Dec 13, 2018","3,152.86","3,129.61","3,167.12","3,126.20","","0.74%"
"Dec 12, 2018","3,129.64","3,109.50","3,157.88","3,109.50","","0.67%"
"Dec 11, 2018","3,108.75","3,121.69","3,154.43","3,090.26","","-0.41%"
"Dec 10, 2018","3,121.43","3,174.96","3,186.47","3,118.19","","-1.66%"
"Dec 07, 2018","3,174.20","3,230.58","3,249.75","3,168.47","","-1.73%"
"Dec 06, 2018","3,230.02","3,259.03","3,259.03","3,178.92","","-0.97%"
"Dec 05, 2018","3,261.59","3,261.56","3,280.51","3,250.24","","0.00%"
"Dec 04, 2018","3,261.55","3,349.31","3,361.11","3,247.86","","-2.55%"
"Dec 03, 2018","3,346.94","3,292.02","3,382.34","3,292.02","","1.76%"
"Nov 30, 2018","3,289.02","3,244.20","3,308.72","3,232.14","","1.38%"
"Nov 29, 2018","3,244.20","3,202.27","3,244.83","3,187.45","","1.31%"
"Nov 28, 2018","3,202.34","3,156.06","3,202.34","3,143.64","","1.47%"
"Nov 27, 2018","3,155.83","3,168.12","3,170.12","3,125.79","","-0.38%"
"Nov 26, 2018","3,167.95","3,172.34","3,196.83","3,135.34","","-0.07%"
"Nov 23, 2018","3,170.25","3,275.74","3,277.22","3,165.12","","-3.22%"
"Nov 22, 2018","3,275.74","3,261.72","3,279.44","3,244.02","","0.43%"
"Nov 21, 2018","3,261.65","3,317.24","3,320.92","3,245.69","","-1.68%"
"Nov 19, 2018","3,317.43","3,368.52","3,371.51","3,299.17","","-1.52%"
"Nov 16, 2018","3,368.59","3,279.74","3,369.09","3,274.13","","2.71%"
"Nov 14, 2018","3,279.59","3,267.38","3,279.59","3,212.43","","0.37%"
"Nov 13, 2018","3,267.38","3,239.00","3,268.76","3,184.82","","0.91%"
"Nov 12, 2018","3,237.88","3,278.68","3,297.21","3,235.50","","-1.26%"
"Nov 09, 2018","3,279.17","3,341.08","3,344.68","3,247.12","","-1.86%"
"Nov 08, 2018","3,341.29","3,388.69","3,415.47","3,341.29","","-1.40%"
"Nov 07, 2018","3,388.69","3,405.27","3,432.12","3,377.80","","-0.48%"
"Nov 06, 2018","3,405.13","3,424.98","3,431.59","3,395.38","","-0.58%"
"Nov 05, 2018","3,424.95","3,379.38","3,447.24","3,379.33","","1.35%"
"Nov 01, 2018","3,379.28","3,363.81","3,416.38","3,341.75","","0.46%"
"Oct 31, 2018","3,363.83","3,247.16","3,363.83","3,245.48","","3.60%"
"Oct 30, 2018","3,246.90","3,242.32","3,286.37","3,230.19","","0.20%"
"Oct 29, 2018","3,240.30","3,319.59","3,368.08","3,202.95","","-2.38%"
"Oct 26, 2018","3,319.16","3,342.22","3,347.84","3,277.58","","-0.69%"
"Oct 25, 2018","3,342.16","3,319.05","3,358.74","3,308.49","","0.78%"
"Oct 24, 2018","3,316.44","3,381.82","3,406.39","3,312.36","","-1.92%"
"Oct 23, 2018","3,381.39","3,415.74","3,415.74","3,358.47","","-1.01%"
"Oct 22, 2018","3,415.75","3,350.25","3,426.21","3,350.25","","1.96%"
"Oct 19, 2018","3,350.23","3,357.46","3,392.82","3,336.99","","-0.18%"
"Oct 18, 2018","3,356.15","3,404.21","3,404.32","3,341.87","","-1.38%"
"Oct 17, 2018","3,403.20","3,396.65","3,420.04","3,376.29","","0.19%"
"Oct 16, 2018","3,396.65","3,357.68","3,412.26","3,354.38","","1.30%"
"Oct 15, 2018","3,353.17","3,338.51","3,387.22","3,338.39","","0.45%"
"Oct 11, 2018","3,338.24","3,345.79","3,382.95","3,330.96","","-0.22%"
"Oct 10, 2018","3,345.55","3,399.90","3,415.75","3,345.55","","-1.60%"
"Oct 09, 2018","3,399.90","3,399.45","3,419.13","3,375.43","","0.02%"
"Oct 08, 2018","3,399.34","3,394.11","3,444.56","3,352.42","","0.16%"
"Oct 05, 2018","3,393.90","3,445.67","3,450.94","3,383.89","","-1.50%"
"Oct 04, 2018","3,445.51","3,516.44","3,533.60","3,440.76","","-2.02%"
"Oct 03, 2018","3,516.52","3,578.65","3,617.73","3,496.54","","-1.73%"
"Oct 02, 2018","3,578.25","3,570.91","3,616.81","3,569.08","","0.22%"
"Oct 01, 2018","3,570.45","3,597.05","3,597.05","3,537.64","","-0.71%"
"Sep 28, 2018","3,595.99","3,594.28","3,615.02","3,571.87","","0.05%"
"Sep 27, 2018","3,594.28","3,616.96","3,640.02","3,566.04","","-0.62%"
"Sep 26, 2018","3,616.82","3,657.19","3,670.86","3,611.93","","-1.10%"
"Sep 25, 2018","3,657.20","3,547.70","3,657.46","3,523.64","","3.08%"
"Sep 24, 2018","3,547.96","3,598.52","3,615.63","3,547.36","","-1.41%"
"Sep 21, 2018","3,598.65","3,566.17","3,610.97","3,563.70","","1.03%"
"Sep 20, 2018","3,562.10","3,569.95","3,595.64","3,548.91","","-0.22%"
"Sep 19, 2018","3,569.81","3,569.00","3,600.44","3,544.91","","0.02%"
"Sep 18, 2018","3,569.06","3,519.28","3,580.29","3,516.43","","1.42%"
"Sep 17, 2018","3,518.94","3,509.83","3,537.38","3,502.54","","0.20%"
"Sep 14, 2018","3,511.90","3,478.49","3,520.40","3,476.25","","0.96%"
"Sep 13, 2018","3,478.41","3,488.19","3,504.05","3,469.28","","-0.26%"
"Sep 12, 2018","3,487.45","3,472.16","3,490.71","3,437.28","","0.35%"
"Sep 11, 2018","3,475.13","3,527.05","3,527.05","3,462.74","","-1.48%"
"Sep 10, 2018","3,527.35","3,567.29","3,590.87","3,515.44","","-1.11%"
"Sep 06, 2018","3,567.10","3,525.67","3,578.02","3,513.22","","1.18%"
"Sep 05, 2018","3,525.39","3,492.14","3,538.27","3,482.08","","0.96%"
"Sep 04, 2018","3,492.00","3,529.61","3,538.53","3,482.99","","-1.07%"
"Sep 03, 2018","3,529.61","3,491.30","3,533.72","3,481.35","","1.07%"
"Aug 31, 2018","3,492.16","3,533.11","3,537.51","3,473.79","","-1.44%"
"Aug 30, 2018","3,543.16","3,572.52","3,601.45","3,520.33","","-0.82%"
