"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 03, 2019","838.99","834.08","838.99","823.76","","0.57%"
"Jan 02, 2019","834.22","814.07","834.66","810.29","","2.47%"
"Dec 28, 2018","814.08","794.80","814.67","794.80","","2.43%"
"Dec 27, 2018","794.76","777.67","794.76","776.40","","2.19%"
"Dec 26, 2018","777.72","782.75","782.75","769.57","","-0.64%"
"Dec 21, 2018","782.75","782.28","790.94","778.60","","0.04%"
"Dec 20, 2018","782.40","782.74","790.74","777.06","","-0.07%"
"Dec 19, 2018","782.91","776.99","797.32","776.99","","0.75%"
"Dec 18, 2018","777.12","771.51","781.41","770.17","","0.75%"
"Dec 17, 2018","771.34","784.22","788.33","770.95","","-1.65%"
"Dec 14, 2018","784.32","785.67","792.17","780.97","","-0.17%"
"Dec 13, 2018","785.68","776.86","788.25","776.69","","1.09%"
"Dec 12, 2018","777.22","768.70","785.03","768.70","","1.13%"
"Dec 11, 2018","768.56","760.95","772.58","755.04","","1.06%"
"Dec 10, 2018","760.53","770.82","773.20","758.89","","-1.33%"
"Dec 07, 2018","770.82","766.28","774.35","762.07","","0.58%"
"Dec 06, 2018","766.34","762.45","767.47","754.86","","0.47%"
"Dec 05, 2018","762.73","755.61","765.16","755.61","","0.97%"
"Dec 04, 2018","755.40","759.88","766.28","749.29","","-0.56%"
"Dec 03, 2018","759.64","764.28","772.47","756.86","","-0.59%"
"Nov 30, 2018","764.16","760.18","765.40","755.32","","0.49%"
"Nov 29, 2018","760.45","760.13","764.19","753.67","","-0.05%"
"Nov 28, 2018","760.82","757.61","763.18","751.70","","0.42%"
"Nov 27, 2018","757.62","739.44","758.40","738.50","","2.47%"
"Nov 26, 2018","739.35","745.26","753.23","730.85","","-0.79%"
"Nov 23, 2018","745.21","749.63","750.18","739.43","","-0.56%"
"Nov 22, 2018","749.37","745.95","749.94","745.57","","0.46%"
"Nov 21, 2018","745.95","741.33","748.26","729.83","","0.64%"
"Nov 19, 2018","741.18","753.33","753.44","738.48","","-1.62%"
"Nov 16, 2018","753.38","731.41","753.38","727.69","","3.00%"
"Nov 14, 2018","731.41","707.84","731.41","707.05","","3.33%"
"Nov 13, 2018","707.85","713.02","717.57","697.80","","-0.72%"
"Nov 12, 2018","712.96","714.88","718.03","707.42","","-0.27%"
"Nov 09, 2018","714.92","708.88","715.74","700.88","","0.85%"
"Nov 08, 2018","708.88","724.75","729.34","705.46","","-2.01%"
"Nov 07, 2018","723.41","732.39","737.61","721.60","","-1.21%"
"Nov 06, 2018","732.25","744.26","744.26","731.75","","-1.64%"
"Nov 05, 2018","744.45","751.69","754.17","741.79","","-0.95%"
"Nov 01, 2018","751.59","753.35","760.98","749.81","","-0.25%"
"Oct 31, 2018","753.44","752.13","763.29","748.76","","0.18%"
"Oct 30, 2018","752.05","716.96","754.84","716.78","","5.05%"
"Oct 29, 2018","715.92","721.10","740.01","710.67","","-0.66%"
"Oct 26, 2018","720.66","707.71","720.66","702.14","","1.84%"
"Oct 25, 2018","707.67","706.54","715.31","705.09","","0.18%"
"Oct 24, 2018","706.38","715.76","722.26","702.56","","-1.31%"
"Oct 23, 2018","715.76","713.26","718.89","699.83","","0.34%"
"Oct 22, 2018","713.37","696.01","715.24","696.01","","2.62%"
"Oct 19, 2018","695.19","697.47","704.83","692.68","","-0.30%"
"Oct 18, 2018","697.31","710.01","710.19","696.92","","-1.78%"
"Oct 17, 2018","709.98","705.88","713.21","698.73","","0.58%"
"Oct 16, 2018","705.91","675.84","705.91","675.84","","4.48%"
"Oct 15, 2018","675.67","680.06","684.10","673.37","","-0.61%"
"Oct 11, 2018","679.79","690.07","699.13","675.07","","-1.50%"
"Oct 10, 2018","690.13","712.35","712.35","688.80","","-3.12%"
"Oct 09, 2018","712.35","704.97","716.40","701.05","","1.05%"
"Oct 08, 2018","704.97","656.68","716.46","656.68","","7.37%"
"Oct 05, 2018","656.58","660.25","669.00","651.38","","-0.53%"
"Oct 04, 2018","660.11","658.51","663.52","643.31","","0.24%"
"Oct 03, 2018","658.54","635.77","670.59","635.77","","3.65%"
"Oct 02, 2018","635.38","605.63","636.37","605.63","","4.95%"
"Oct 01, 2018","605.41","611.44","612.44","599.49","","-0.95%"
"Sep 28, 2018","611.23","615.63","615.63","605.56","","-0.71%"
"Sep 27, 2018","615.63","596.67","615.65","596.57","","3.18%"
"Sep 26, 2018","596.67","590.93","605.25","590.93","","0.98%"
"Sep 25, 2018","590.86","597.62","597.62","587.58","","-1.17%"
"Sep 24, 2018","597.88","612.21","613.00","594.10","","-2.34%"
"Sep 21, 2018","612.21","605.06","616.46","605.06","","1.20%"
"Sep 20, 2018","604.94","610.10","615.81","602.03","","-0.83%"
"Sep 19, 2018","610.01","611.48","615.70","605.72","","-0.27%"
"Sep 18, 2018","611.69","605.61","613.06","601.93","","1.06%"
"Sep 17, 2018","605.26","593.82","606.87","593.28","","1.92%"
"Sep 14, 2018","593.86","592.81","597.84","586.71","","0.18%"
"Sep 13, 2018","592.81","600.65","602.77","590.78","","-1.30%"
"Sep 12, 2018","600.61","595.23","604.56","595.22","","0.90%"
"Sep 11, 2018","595.23","612.23","612.23","594.96","","-2.80%"
"Sep 10, 2018","612.38","612.29","619.40","606.90","","0.00%"
"Sep 06, 2018","612.35","604.21","614.13","602.73","","1.34%"
"Sep 05, 2018","604.27","605.31","606.77","600.91","","-0.17%"
"Sep 04, 2018","605.31","614.46","616.06","603.05","","-1.49%"
"Sep 03, 2018","614.46","617.77","617.88","610.18","","-0.63%"
"Aug 31, 2018","618.38","619.77","625.86","614.07","","-0.22%"
"Aug 30, 2018","619.77","629.48","629.53","616.00","","-1.54%"
"Aug 29, 2018","629.48","626.03","633.10","625.39","","0.56%"
"Aug 28, 2018","625.98","628.96","629.29","618.02","","-0.47%"
"Aug 27, 2018","628.93","613.76","630.06","613.76","","2.47%"
"Aug 24, 2018","613.76","611.61","621.46","606.11","","0.35%"
"Aug 23, 2018","611.61","624.70","631.22","611.09","","-2.07%"
"Aug 22, 2018","624.56","614.62","625.25","608.65","","1.62%"
"Aug 21, 2018","614.62","627.07","627.07","612.22","","-1.99%"
"Aug 20, 2018","627.07","625.37","629.36","620.58","","0.27%"
"Aug 17, 2018","625.37","634.29","634.29","622.24","","-1.56%"
"Aug 16, 2018","635.25","637.14","645.48","632.16","","-0.29%"
"Aug 15, 2018","637.10","646.20","646.20","631.28","","-1.43%"
"Aug 14, 2018","646.33","633.27","649.25","633.27","","2.06%"
"Aug 13, 2018","633.27","628.12","634.72","621.63","","0.82%"
"Aug 10, 2018","628.12","644.98","645.17","625.51","","-2.61%"
"Aug 09, 2018","644.94","651.04","653.44","635.75","","-0.94%"
"Aug 08, 2018","651.04","658.12","662.96","647.58","","-1.08%"
"Aug 07, 2018","658.12","672.12","675.80","656.04","","-2.06%"
"Aug 06, 2018","671.96","675.17","679.84","670.87","","-0.45%"
"Aug 03, 2018","675.01","661.59","678.03","661.59","","2.03%"
"Aug 02, 2018","661.59","664.71","665.03","658.76","","-0.46%"
"Aug 01, 2018","664.65","650.65","665.07","650.65","","2.16%"
"Jul 31, 2018","650.59","657.31","658.52","650.42","","-1.00%"
"Jul 30, 2018","657.19","661.13","666.62","657.19","","-0.55%"
"Jul 27, 2018","660.85","661.64","670.75","660.76","","-0.13%"
"Jul 26, 2018","661.74","674.58","674.72","658.26","","-1.90%"
"Jul 25, 2018","674.58","674.40","680.80","673.68","","0.03%"
"Jul 24, 2018","674.35","663.39","674.55","663.39","","1.85%"
"Jul 23, 2018","662.10","672.14","673.84","661.59","","-1.51%"
"Jul 20, 2018","672.25","660.12","681.52","660.12","","1.85%"
"Jul 19, 2018","660.04","654.07","660.04","642.31","","0.90%"
"Jul 18, 2018","654.14","659.18","659.56","652.55","","-0.77%"
"Jul 17, 2018","659.23","652.94","660.17","649.86","","0.96%"
"Jul 16, 2018","652.97","660.61","664.36","651.70","","-1.18%"
"Jul 13, 2018","660.74","646.92","662.44","644.27","","2.07%"
"Jul 12, 2018","647.32","633.54","647.87","633.51","","2.23%"
"Jul 11, 2018","633.20","636.80","638.62","632.01","","-0.63%"
"Jul 10, 2018","637.21","638.17","642.93","633.79","","0.02%"
"Jul 06, 2018","637.11","633.73","640.22","625.89","","0.71%"
"Jul 05, 2018","632.59","632.46","637.02","626.69","","0.02%"
"Jul 04, 2018","632.46","618.21","635.89","618.21","","2.33%"
"Jul 03, 2018","618.04","610.40","620.61","610.40","","1.46%"
"Jul 02, 2018","609.14","612.80","613.24","603.72","","-0.61%"
"Jun 29, 2018","612.87","605.77","613.74","604.10","","1.36%"
"Jun 28, 2018","604.62","603.86","607.10","599.85","","0.16%"
"Jun 27, 2018","603.63","615.86","616.75","598.19","","-1.99%"
"Jun 26, 2018","615.86","595.51","615.86","595.51","","3.41%"
"Jun 25, 2018","595.55","587.95","599.27","587.29","","1.29%"
"Jun 22, 2018","587.96","585.36","590.75","582.94","","0.66%"
"Jun 21, 2018","584.10","597.09","597.22","584.10","","-2.18%"
"Jun 20, 2018","597.09","592.76","600.77","591.17","","0.89%"
"Jun 19, 2018","591.80","575.56","594.04","572.99","","2.73%"
"Jun 18, 2018","576.10","583.58","583.58","573.16","","-1.38%"
"Jun 15, 2018","584.15","585.14","587.79","572.88","","-0.17%"
"Jun 14, 2018","585.14","597.47","601.91","583.81","","-2.06%"
"Jun 13, 2018","597.47","601.42","603.40","587.53","","-0.66%"
"Jun 12, 2018","601.42","602.16","611.56","596.37","","-0.37%"
"Jun 11, 2018","603.67","610.51","613.50","598.62","","-1.09%"
"Jun 08, 2018","610.34","599.52","615.50","588.17","","1.83%"
"Jun 07, 2018","599.39","624.89","624.89","572.65","","-4.08%"
"Jun 06, 2018","624.89","637.16","637.16","618.47","","-1.95%"
"Jun 05, 2018","637.31","661.15","661.15","635.00","","-3.60%"
"Jun 04, 2018","661.10","652.14","663.41","651.85","","1.38%"
"Jun 01, 2018","652.10","645.12","654.85","635.43","","1.14%"
"May 30, 2018","644.72","636.70","644.72","631.70","","1.26%"
"May 29, 2018","636.70","634.64","642.95","631.66","","0.33%"
"May 28, 2018","634.61","666.13","666.13","633.95","","-4.75%"
"May 25, 2018","666.26","672.95","677.96","664.56","","-0.94%"
"May 24, 2018","672.58","665.41","672.58","654.92","","1.07%"
"May 23, 2018","665.49","677.25","677.25","663.36","","-1.81%"
"May 22, 2018","677.74","654.72","682.84","654.68","","3.52%"
"May 21, 2018","654.72","653.91","663.85","649.58","","0.12%"
"May 18, 2018","653.91","651.21","654.56","637.51","","0.28%"
"May 17, 2018","652.09","674.05","675.01","651.05","","-3.29%"
"May 16, 2018","674.29","666.96","674.86","666.54","","1.12%"
"May 15, 2018","666.79","668.97","669.33","657.08","","-0.33%"
"May 14, 2018","668.97","683.26","684.43","667.13","","-2.05%"
"May 11, 2018","682.97","698.49","698.89","681.02","","-2.21%"
"May 10, 2018","698.40","680.36","698.40","679.91","","2.73%"
"May 09, 2018","679.84","676.37","680.31","671.94","","0.51%"
"May 08, 2018","676.37","681.40","681.52","671.18","","-0.74%"
"May 07, 2018","681.43","678.28","691.38","678.28","","0.46%"
"May 04, 2018","678.28","681.44","681.44","675.04","","-0.46%"
"May 03, 2018","681.44","695.02","696.54","680.14","","-1.95%"
"May 02, 2018","695.02","710.33","710.33","693.78","","-2.19%"
"Apr 30, 2018","710.59","713.98","716.57","706.58","","-0.36%"
"Apr 27, 2018","713.17","710.69","719.91","708.80","","0.40%"
"Apr 26, 2018","710.34","698.31","711.68","698.31","","1.73%"
"Apr 25, 2018","698.25","700.24","700.24","691.05","","-0.31%"
"Apr 24, 2018","700.45","707.18","712.21","699.13","","-0.93%"
"Apr 23, 2018","707.02","707.39","708.74","702.92","","-0.07%"
"Apr 20, 2018","707.48","709.15","709.47","699.97","","-0.24%"
"Apr 19, 2018","709.15","712.25","712.25","703.74","","-0.43%"
"Apr 18, 2018","712.22","706.23","715.35","706.23","","0.78%"
"Apr 17, 2018","706.69","699.97","706.69","698.29","","1.02%"
"Apr 16, 2018","699.55","713.81","715.76","697.71","","-2.00%"
"Apr 13, 2018","713.81","721.05","721.59","710.83","","-1.01%"
"Apr 12, 2018","721.07","714.84","721.95","714.84","","0.87%"
"Apr 11, 2018","714.84","722.96","722.96","713.99","","-0.99%"
"Apr 10, 2018","722.00","719.87","728.65","714.14","","0.29%"
"Apr 09, 2018","719.91","734.72","741.58","717.40","","-2.02%"
"Apr 06, 2018","734.72","729.70","734.72","723.33","","0.69%"
"Apr 05, 2018","729.67","724.28","744.72","724.28","","0.79%"
"Apr 04, 2018","723.93","733.35","733.35","718.09","","-1.31%"
"Apr 03, 2018","733.54","742.58","750.32","733.54","","-1.22%"
"Apr 02, 2018","742.61","752.77","752.90","737.51","","-1.37%"
"Mar 29, 2018","752.89","741.38","755.36","741.08","","1.55%"
"Mar 28, 2018","741.41","749.68","749.79","732.78","","-1.11%"
"Mar 27, 2018","749.74","750.64","752.15","746.66","","-0.12%"
"Mar 26, 2018","750.64","744.05","753.66","744.05","","0.90%"
"Mar 23, 2018","743.93","753.81","754.62","741.80","","-1.33%"
"Mar 22, 2018","753.93","735.85","755.81","735.85","","2.47%"
"Mar 21, 2018","735.75","738.52","742.17","732.81","","-0.45%"
"Mar 20, 2018","739.05","741.86","747.87","737.21","","-0.32%"
"Mar 19, 2018","741.45","747.06","752.92","739.69","","-0.78%"
"Mar 16, 2018","747.26","754.39","754.39","744.34","","-0.99%"
"Mar 15, 2018","754.72","766.74","766.74","753.12","","-1.57%"
"Mar 14, 2018","766.74","764.36","770.47","759.79","","0.32%"
"Mar 13, 2018","764.27","763.15","771.41","762.87","","0.18%"
"Mar 12, 2018","762.92","758.45","764.65","758.45","","0.60%"
"Mar 09, 2018","758.37","749.35","762.61","749.35","","1.20%"
"Mar 08, 2018","749.41","751.00","754.13","747.39","","-0.20%"
"Mar 07, 2018","750.94","751.08","753.49","743.51","","0.00%"
"Mar 06, 2018","750.95","760.07","766.76","750.01","","-1.17%"
"Mar 05, 2018","759.86","757.07","763.35","753.18","","0.36%"
"Mar 02, 2018","757.13","752.54","757.32","745.22","","0.61%"
"Mar 01, 2018","752.57","759.93","765.25","750.90","","-0.92%"
"Feb 28, 2018","759.59","768.49","770.78","758.45","","-1.13%"
"Feb 27, 2018","768.30","777.20","777.20","764.57","","-1.15%"
"Feb 26, 2018","777.21","774.99","781.48","772.90","","0.42%"
"Feb 23, 2018","773.99","764.28","773.99","761.69","","1.38%"
"Feb 22, 2018","763.45","764.43","766.70","759.81","","-0.13%"
"Feb 21, 2018","764.43","759.78","772.13","759.78","","0.61%"
"Feb 20, 2018","759.78","757.86","762.10","752.81","","0.25%"
"Feb 19, 2018","757.88","760.27","763.30","755.16","","-0.31%"
"Feb 16, 2018","760.27","758.10","760.27","753.00","","0.34%"
"Feb 15, 2018","757.66","761.24","768.94","757.37","","-0.47%"
"Feb 14, 2018","761.20","743.41","762.59","743.41","","2.39%"
"Feb 09, 2018","743.41","751.32","752.62","733.97","","-1.21%"
"Feb 08, 2018","752.52","758.14","761.60","747.75","","-0.74%"
"Feb 07, 2018","758.12","767.18","772.22","754.81","","-1.18%"
"Feb 06, 2018","767.18","770.79","770.79","752.06","","-0.72%"
"Feb 05, 2018","772.71","793.38","793.45","772.71","","-2.61%"
"Feb 02, 2018","793.38","802.52","802.52","789.19","","-1.18%"
"Feb 01, 2018","802.85","790.13","803.13","790.13","","1.62%"
"Jan 31, 2018","790.06","791.37","801.84","790.06","","-0.16%"
"Jan 30, 2018","791.35","795.71","795.92","786.49","","-0.55%"
"Jan 29, 2018","795.70","803.49","803.61","791.69","","-0.96%"
"Jan 26, 2018","803.42","783.52","805.52","783.52","","2.57%"
"Jan 24, 2018","783.28","765.06","786.93","765.06","","2.37%"
"Jan 23, 2018","765.14","776.89","776.89","762.47","","-1.48%"
"Jan 22, 2018","776.63","781.83","782.57","770.51","","-0.67%"
"Jan 19, 2018","781.83","783.02","785.26","781.14","","-0.13%"
"Jan 18, 2018","782.82","775.17","785.06","770.61","","1.00%"
"Jan 17, 2018","775.05","768.51","775.05","767.44","","0.85%"
"Jan 16, 2018","768.48","776.92","779.17","766.01","","-1.08%"
"Jan 15, 2018","776.87","763.23","776.90","763.23","","1.77%"
"Jan 12, 2018","763.36","767.55","767.55","757.67","","-0.62%"
"Jan 11, 2018","768.11","755.81","769.34","755.08","","1.64%"
"Jan 10, 2018","755.74","761.18","761.18","753.45","","-0.71%"
"Jan 09, 2018","761.18","767.70","767.70","759.47","","-0.85%"
"Jan 08, 2018","767.70","773.95","774.81","766.38","","-0.82%"
"Jan 05, 2018","774.02","770.29","775.14","766.46","","0.48%"
"Jan 04, 2018","770.29","766.94","774.52","766.94","","0.49%"
"Jan 03, 2018","766.55","762.82","769.37","761.39","","0.41%"
"Jan 02, 2018","763.44","760.96","769.01","760.96","","0.34%"
"Dec 28, 2017","760.89","747.45","761.55","747.45","","1.81%"
"Dec 27, 2017","747.38","740.33","747.56","740.29","","0.95%"
"Dec 26, 2017","740.38","739.17","743.54","737.85","","0.17%"
"Dec 22, 2017","739.14","739.86","743.23","736.38","","-0.04%"
"Dec 21, 2017","739.43","725.63","741.20","723.41","","1.85%"
"Dec 20, 2017","725.97","726.52","730.96","723.43","","0.01%"
"Dec 19, 2017","725.87","735.99","736.02","722.46","","-1.35%"
"Dec 18, 2017","735.81","731.37","741.52","731.37","","0.74%"
"Dec 15, 2017","730.38","724.65","732.61","721.56","","0.81%"
"Dec 14, 2017","724.51","729.72","729.72","720.43","","-0.71%"
"Dec 13, 2017","729.71","737.51","745.74","725.66","","-1.00%"
"Dec 12, 2017","737.05","728.38","737.23","717.14","","1.11%"
"Dec 11, 2017","728.93","726.17","734.12","726.17","","0.42%"
"Dec 08, 2017","725.88","726.05","736.14","725.72","","-0.02%"
"Dec 07, 2017","726.02","735.51","735.51","717.72","","-1.29%"
"Dec 06, 2017","735.51","729.42","736.57","721.27","","0.83%"
"Dec 05, 2017","729.49","732.14","737.75","727.39","","-0.28%"
"Dec 04, 2017","731.52","719.34","732.23","719.17","","1.70%"
"Dec 01, 2017","719.26","716.57","721.73","711.29","","0.36%"
"Nov 30, 2017","716.67","727.84","727.84","705.46","","-1.55%"
"Nov 29, 2017","727.93","736.77","739.17","724.91","","-1.19%"
"Nov 28, 2017","736.72","741.15","744.30","734.69","","-0.54%"
"Nov 27, 2017","740.72","743.85","744.19","731.73","","-0.42%"
"Nov 24, 2017","743.86","736.92","745.50","735.64","","0.94%"
"Nov 23, 2017","736.92","734.77","736.92","727.28","","0.29%"
"Nov 22, 2017","734.77","738.49","741.48","730.79","","-0.52%"
"Nov 21, 2017","738.58","725.08","741.77","725.08","","1.91%"
"Nov 17, 2017","724.71","717.93","724.71","713.00","","0.94%"
"Nov 16, 2017","717.93","697.03","721.85","696.57","","3.00%"
"Nov 14, 2017","697.01","703.95","713.29","696.33","","-0.99%"
"Nov 13, 2017","703.95","707.58","709.06","697.20","","-0.57%"
"Nov 10, 2017","708.02","716.91","717.79","704.31","","-1.22%"
"Nov 09, 2017","716.74","729.20","732.19","716.24","","-1.71%"
"Nov 08, 2017","729.20","709.65","729.59","709.65","","2.75%"
"Nov 07, 2017","709.68","724.77","725.13","702.69","","-2.08%"
"Nov 06, 2017","724.77","729.90","733.31","720.14","","-0.69%"
"Nov 03, 2017","729.84","735.17","741.38","719.54","","-0.72%"
"Nov 01, 2017","735.17","728.19","742.94","728.19","","0.96%"
"Oct 31, 2017","728.18","737.55","743.03","728.17","","-1.15%"
"Oct 30, 2017","736.68","755.89","755.89","731.68","","-2.54%"
"Oct 27, 2017","755.89","753.63","766.94","753.63","","0.41%"
"Oct 26, 2017","752.83","764.87","772.86","751.71","","-1.62%"
"Oct 25, 2017","765.24","764.40","769.02","751.50","","0.12%"
"Oct 24, 2017","764.36","761.37","767.87","755.21","","0.43%"
"Oct 23, 2017","761.07","772.86","774.73","759.16","","-1.52%"
"Oct 20, 2017","772.84","772.32","779.76","771.70","","0.10%"
"Oct 19, 2017","772.06","786.53","786.53","765.98","","-1.85%"
"Oct 18, 2017","786.60","777.93","786.60","777.93","","1.12%"
"Oct 17, 2017","777.90","787.31","787.31","775.00","","-1.20%"
"Oct 16, 2017","787.31","791.06","792.87","781.43","","-0.49%"
"Oct 13, 2017","791.16","790.94","800.44","783.88","","0.03%"
"Oct 11, 2017","790.94","788.31","793.85","787.45","","0.37%"
"Oct 10, 2017","788.06","778.42","789.18","778.42","","1.24%"
"Oct 09, 2017","778.42","776.36","778.96","771.47","","0.33%"
"Oct 06, 2017","775.85","786.02","786.02","772.18","","-1.31%"
"Oct 05, 2017","786.15","789.38","805.00","786.15","","-0.37%"
"Oct 04, 2017","789.09","783.94","789.84","781.27","","0.65%"
"Oct 03, 2017","783.97","771.28","786.49","771.28","","1.70%"
"Oct 02, 2017","770.88","771.35","774.66","763.52","","-0.02%"
"Sep 29, 2017","771.07","755.11","775.00","755.11","","2.12%"
"Sep 28, 2017","755.05","762.98","767.24","754.94","","-1.04%"
"Sep 27, 2017","762.98","771.85","773.03","753.79","","-1.28%"
"Sep 26, 2017","772.85","772.00","780.91","771.37","","0.12%"
"Sep 25, 2017","771.94","794.28","794.28","770.92","","-2.84%"
"Sep 22, 2017","794.50","802.93","804.15","790.23","","-1.06%"
"Sep 21, 2017","802.99","805.82","809.80","799.27","","-0.37%"
"Sep 20, 2017","806.01","817.40","819.59","801.67","","-1.39%"
"Sep 19, 2017","817.39","816.61","817.39","803.42","","0.09%"
"Sep 18, 2017","816.68","818.28","824.09","814.14","","-0.12%"
"Sep 15, 2017","817.70","792.37","817.97","791.39","","3.20%"
"Sep 14, 2017","792.34","788.23","793.41","786.80","","0.52%"
"Sep 13, 2017","788.23","783.25","792.77","775.06","","0.64%"
"Sep 12, 2017","783.20","791.14","796.54","781.39","","-0.99%"
"Sep 11, 2017","791.01","779.88","793.90","779.88","","1.44%"
"Sep 08, 2017","779.75","772.08","781.31","770.67","","0.99%"
"Sep 06, 2017","772.08","752.60","777.15","752.60","","2.71%"
"Sep 05, 2017","751.73","739.56","752.38","739.56","","1.65%"
"Sep 04, 2017","739.54","738.39","739.63","733.15","","0.17%"
"Sep 01, 2017","738.26","743.29","746.97","735.69","","-0.66%"
"Aug 31, 2017","743.19","744.62","748.10","738.05","","-0.15%"
"Aug 30, 2017","744.28","740.52","745.16","739.12","","0.53%"
"Aug 29, 2017","740.37","735.06","741.42","730.38","","0.71%"
"Aug 28, 2017","735.18","733.80","743.32","733.74","","0.17%"
"Aug 25, 2017","733.92","726.42","734.30","726.35","","1.06%"
"Aug 24, 2017","726.23","727.44","729.25","719.85","","-0.10%"
"Aug 23, 2017","726.96","729.15","730.30","722.00","","-0.27%"
"Aug 22, 2017","728.94","719.64","730.81","719.64","","1.39%"
"Aug 21, 2017","718.96","719.73","726.07","717.56","","-0.09%"
"Aug 18, 2017","719.60","713.45","721.45","712.57","","0.88%"
"Aug 17, 2017","713.30","721.77","722.63","710.94","","-1.17%"
"Aug 16, 2017","721.77","727.42","732.50","720.10","","-0.77%"
"Aug 15, 2017","727.35","730.08","738.50","725.49","","-0.35%"
"Aug 14, 2017","729.94","728.71","738.95","726.62","","0.11%"
"Aug 11, 2017","729.13","720.95","730.56","717.82","","1.15%"
"Aug 10, 2017","720.83","729.45","729.99","717.42","","-1.22%"
"Aug 09, 2017","729.75","735.95","735.95","721.24","","-0.83%"
"Aug 08, 2017","735.88","738.10","743.19","735.39","","-0.34%"
"Aug 07, 2017","738.40","724.69","741.85","724.69","","2.00%"
"Aug 04, 2017","723.89","730.23","731.26","722.97","","-0.87%"
"Aug 03, 2017","730.23","739.22","739.38","728.48","","-1.22%"
"Aug 02, 2017","739.25","719.38","739.25","718.56","","2.76%"
"Aug 01, 2017","719.38","724.38","726.25","717.50","","-0.69%"
"Jul 31, 2017","724.41","724.74","726.86","720.81","","-0.02%"
"Jul 28, 2017","724.53","712.43","724.53","712.43","","1.57%"
"Jul 27, 2017","713.36","707.22","719.54","707.22","","0.94%"
"Jul 26, 2017","706.74","710.77","711.21","703.18","","-0.56%"
"Jul 25, 2017","710.74","715.22","717.46","708.14","","-0.61%"
"Jul 24, 2017","715.12","709.17","717.38","709.17","","0.84%"
"Jul 21, 2017","709.16","702.41","710.94","701.32","","0.93%"
"Jul 20, 2017","702.62","697.18","706.46","696.75","","0.78%"
"Jul 19, 2017","697.18","701.80","703.57","692.41","","-0.70%"
"Jul 18, 2017","702.07","700.67","703.37","695.13","","0.19%"
"Jul 17, 2017","700.77","699.14","702.14","695.69","","0.21%"
"Jul 14, 2017","699.32","693.89","700.71","692.63","","0.80%"
"Jul 13, 2017","693.79","686.15","694.37","686.15","","1.13%"
"Jul 12, 2017","686.02","667.25","686.60","667.25","","2.87%"
"Jul 11, 2017","666.90","661.19","667.61","656.27","","0.88%"
"Jul 10, 2017","661.09","653.90","662.33","653.03","","1.12%"
"Jul 07, 2017","653.76","650.83","659.81","650.83","","0.46%"
"Jul 06, 2017","650.75","662.02","662.77","650.68","","-1.84%"
"Jul 05, 2017","662.96","663.69","665.57","656.25","","-0.08%"
"Jul 04, 2017","663.50","660.28","666.31","659.45","","0.50%"
"Jul 03, 2017","660.21","658.88","663.75","656.90","","0.20%"
"Jun 30, 2017","658.88","648.62","659.09","647.00","","1.59%"
"Jun 29, 2017","648.58","649.17","651.63","640.56","","-0.03%"
"Jun 28, 2017","648.76","650.89","651.76","644.76","","-0.18%"
"Jun 27, 2017","649.92","651.74","652.36","645.72","","-0.28%"
"Jun 26, 2017","651.75","643.33","653.33","643.33","","1.32%"
"Jun 23, 2017","643.25","643.17","645.51","639.69","","0.03%"
"Jun 22, 2017","643.04","646.33","648.38","637.20","","-0.56%"
"Jun 21, 2017","646.64","649.00","652.86","643.31","","-0.36%"
"Jun 20, 2017","648.98","664.86","665.87","648.93","","-2.36%"
"Jun 19, 2017","664.68","662.57","665.21","660.11","","0.29%"
"Jun 16, 2017","662.78","658.39","670.72","657.02","","0.56%"
"Jun 14, 2017","659.08","653.48","659.31","651.91","","0.86%"
"Jun 13, 2017","653.48","651.53","655.24","646.67","","0.15%"
"Jun 12, 2017","652.47","661.48","662.43","647.10","","-1.38%"
"Jun 09, 2017","661.61","659.65","667.61","657.24","","0.31%"
"Jun 08, 2017","659.54","666.06","666.06","651.17","","-0.96%"
"Jun 07, 2017","665.96","658.82","666.58","657.83","","1.10%"
"Jun 06, 2017","658.72","641.81","660.54","641.81","","2.64%"
"Jun 05, 2017","641.79","642.83","651.10","640.54","","-0.31%"
"Jun 02, 2017","643.80","641.86","649.21","640.92","","0.41%"
"Jun 01, 2017","641.19","645.23","652.91","640.77","","-0.63%"
"May 31, 2017","645.23","655.16","658.40","643.13","","-1.51%"
"May 30, 2017","655.14","660.38","663.69","653.06","","-0.79%"
"May 29, 2017","660.37","660.25","661.25","652.67","","0.01%"
"May 26, 2017","660.30","649.59","662.66","649.59","","1.65%"
"May 25, 2017","649.60","657.27","661.04","645.28","","-1.43%"
"May 24, 2017","659.03","639.60","664.16","639.60","","3.04%"
"May 23, 2017","639.56","626.01","642.29","626.01","","2.17%"
"May 22, 2017","625.97","659.25","659.25","614.26","","-5.06%"
"May 19, 2017","659.32","645.55","665.75","645.55","","2.16%"
"May 18, 2017","645.39","723.63","723.63","641.67","","-13.43%"
"May 17, 2017","745.52","752.39","752.39","739.46","","-0.91%"
"May 16, 2017","752.39","740.21","752.62","740.21","","1.64%"
"May 15, 2017","740.22","740.62","743.70","735.18","","-0.05%"
"May 12, 2017","740.62","741.22","745.30","736.23","","-0.16%"
"May 11, 2017","741.78","735.47","742.86","733.70","","0.80%"
"May 10, 2017","735.91","723.50","738.32","723.50","","1.85%"
